a,c,b,d,p,OR,X
83,228441,335,9280779,4.33E-120,10.06569261,SLC25A25
3,228441,2637,9280779,1.59E-14,0.046219102,SLC25A26
14,228441,347,9280779,0.067071019,1.639113168,SLC25A28
5,228441,169,9280779,0.684767817,1.201970138,SLC25A29
19,228441,346,9280779,0.000469842,2.23093995,SLC25A3
6,228441,194,9280779,0.580938381,1.256492495,SLC25A32
20,228441,327,9280779,4.33E-05,2.484806769,SLC25A33
7,228441,34,9280779,8.52E-10,8.36429808,SLC25A35
14,228441,313,9280779,0.02648536,1.8171638,SLC25A36
22,228441,338,9280779,4.32E-06,2.644334304,SLC25A37
15,228441,180,9280779,1.41E-06,3.385549223,SLC25A38
11,228441,39,9280779,1.43E-19,11.45878198,SLC25A39
3,228441,78,9280779,0.44432147,1.56256118,SLC25A40
10,228441,364,9280779,0.731690185,1.116115128,SLC25A4
23,228441,364,9280779,5.39E-06,2.567064795,SLC25A42
12,228441,287,9280779,0.068866105,1.698672781,SLC25A43
4,228441,147,9280779,0.843063864,1.10548546,SLC25A44
17,228441,75,9280779,7.51E-24,9.208693886,SLC25A45
13,228441,265,9280779,0.013285126,1.993002561,SLC25A46
1,228441,75,9280779,0.536180147,0.541687876,SLC25A47
11,228441,557,9280779,0.468565671,0.802320462,SLC25A48
24,228441,14,9280779,4.13E-132,69.64558401,SLC25A51
8,228441,32,9280779,3.64E-13,10.15664767,SLC25A5
9,228441,80,9280779,2.03E-06,4.570491451,SLC26A1
1,228441,221,9280779,0.057527217,0.183830727,SLC26A2
2,228441,264,9280779,0.078759258,0.307777202,SLC26A3
2,228441,559,9280779,0.001553344,0.145354528,SLC26A5
2,228441,4,9280779,7.50E-07,20.31329534,SLC26A6
13,228441,610,9280779,0.606906918,0.865812588,SLC26A8
3,228441,292,9280779,0.120196539,0.41739648,SLC27A1
3,228441,449,9280779,0.015780221,0.271447154,SLC27A2
8,228441,38,9280779,3.16E-11,8.552966458,SLC27A3
16,228441,746,9280779,0.585441299,0.871347789,SLC28A1
39,228441,300,9280779,7.11E-28,5.281456788,SLC29A3
7,228441,192,9280779,0.304199964,1.481177785,SLC29A4
27,228441,258,9280779,6.39E-15,4.251619954,SLC2A10
7,228441,298,9280779,0.902662944,0.954315888,SLC2A11
6,228441,178,9280779,0.446914117,1.369435641,SLC2A13
2,228441,2867,9280779,3.36E-16,0.028340838,SLC2A14
83,228441,390,9280779,1.32E-102,8.646171861,SLC2A1
15,228441,92,9280779,4.25E-15,6.623900653,SLC2A1-AS1
34,228441,261,9280779,1.42E-24,5.292352808,SLC2A2
9,228441,146,9280779,0.005644059,2.504378877,SLC2A3
9,228441,49,9280779,6.90E-11,7.462026858,SLC2A4
23,228441,52,9280779,1.62E-57,17.96945357,SLC2A4RG
8,228441,78,9280779,2.93E-05,4.166829813,SLC2A6
12,228441,91,9280779,8.81E-10,5.357352616,SLC2A8
94,228441,2222,9280779,1.94E-07,1.718676653,SLC2A9
6,228441,49,9280779,3.79E-05,4.974684572,SLC30A10
13,228441,7,9280779,1.15E-74,75.44938268,SLC30A1
11,228441,786,9280779,0.059499568,0.568565518,SLC30A7
7,228441,695,9280779,0.015041397,0.409188683,SLC30A9
1,228441,95,9280779,0.383944002,0.427648323,SLC31A2
2,228441,223,9280779,0.13818898,0.364364042,SLC33A1
4,228441,373,9280779,0.088976179,0.435673895,SLC35A1
7,228441,43,9280779,8.52E-08,6.61363104,SLC35A2
7,228441,199,9280779,0.350642152,1.429076054,SLC35A5
21,228441,81,9280779,3.80E-33,10.5328198,SLC35B1
22,228441,23,9280779,3.44E-92,38.86021717,SLC35B2
11,228441,212,9280779,0.013596515,2.107983478,SLC35B3
9,228441,294,9280779,0.518487503,1.243671143,SLC35B4
12,228441,114,9280779,1.78E-07,4.276483229,SLC35C1
13,228441,114,9280779,8.14E-09,4.632856831,SLC35C2
11,228441,436,9280779,0.935579298,1.024982792,SLC35D1
30,228441,510,9280779,1.71E-06,2.389799451,SLC35D2
11,228441,156,9280779,0.000413215,2.864695496,SLC35E1
1,228441,228,9280779,0.052064189,0.178186801,SLC35E3
8,228441,3901,9280779,2.88E-19,0.083315233,SLC35F3
1,228441,373,9280779,0.007009367,0.108918474,SLC35F5
14,228441,149,9280779,2.49E-07,3.817263553,SLC35F6
11,228441,271,9280779,0.100328422,1.649049806,SLC35G2
1,228441,9,9280779,0.116628315,4.51406563,SLC35G6
7,228441,442,9280779,0.243222891,0.643407545,SLC36A1
2,228441,407,9280779,0.011503004,0.199639266,SLC36A4
28,228441,32,9280779,4.84E-111,35.54826684,SLC37A4
12,228441,664,9280779,0.28692244,0.734215494,SLC38A10
8,228441,622,9280779,0.063406887,0.522528497,SLC38A11
34,228441,485,9280779,6.74E-10,2.848049655,SLC38A1
49,228441,136,9280779,1.61E-101,14.63752164,SLC38A2
56,228441,132,9280779,9.25E-133,17.23552332,SLC38A3
4,228441,494,9280779,0.019779105,0.328960248,SLC38A4
17,228441,54,9280779,2.06E-32,12.78985262,SLC38A5
1,228441,960,9280779,3.27E-06,0.042319365,SLC38A6
2,228441,136,9280779,0.464681636,0.597449863,SLC38A7
1,228441,805,9280779,2.40E-05,0.050467815,SLC38A9
1,228441,26,9280779,0.658759528,1.56256118,SLC39A10
1,228441,642,9280779,0.00019862,0.063281294,SLC39A1
55,228441,3884,9280779,3.74E-05,0.575299302,SLC39A11
11,228441,293,9280779,0.166135046,1.525230367,SLC39A13
18,228441,405,9280779,0.012816196,1.805626252,SLC39A14
12,228441,65,9280779,4.22E-14,7.500293663,SLC39A5
9,228441,192,9280779,0.05467093,1.904371438,SLC39A6
29,228441,157,9280779,7.36E-32,7.50427471,SLC3A2
18,228441,188,9280779,2.88E-09,3.889779958,SLC40A1
10,228441,1028,9280779,0.00246547,0.395200298,SLC41A3
36,228441,305,9280779,8.04E-23,4.795269719,SLC43A1
14,228441,402,9280779,0.199562341,1.414856392,SLC43A2
58,228441,1778,9280779,0.034231831,1.325276861,SLC44A1
7,228441,320,9280779,0.757335115,0.888706671,SLC44A2
28,228441,637,9280779,0.002326093,1.785784205,SLC44A3
11,228441,95,9280779,8.22E-08,4.704131552,SLC44A4
16,228441,424,9280779,0.090935642,1.533078893,SLC45A3
46,228441,761,9280779,9.50E-10,2.455746611,SLC45A4
22,228441,118,9280779,8.14E-25,7.574449109,SLC46A1
26,228441,334,9280779,2.34E-09,3.162548975,SLC47A1
1,228441,122,9280779,0.249679413,0.333004842,SLC4A11
1,228441,246,9280779,0.040348026,0.165148743,SLC4A1AP
24,228441,119,9280779,2.89E-29,8.193598119,SLC4A2
20,228441,829,9280779,0.929345633,0.980134878,SLC4A7
16,228441,24,9280779,2.21E-54,27.08439378,SLC50A1
12,228441,265,9280779,0.035945516,1.839694672,SLC51A
7,228441,70,9280779,0.000126586,4.062659067,SLC51B
9,228441,250,9280779,0.259612979,1.462557264,SLC5A10
2,228441,472,9280779,0.004865873,0.172146571,SLC5A11
8,228441,55,9280779,9.45E-08,5.90932228,SLC5A6
13,228441,258,9280779,0.010037977,2.047076274,SLC5A9
31,228441,1301,9280779,0.858164185,0.968043283,SLC6A11
11,228441,190,9280779,0.004472685,2.352065776,SLC6A12
3,228441,293,9280779,0.118655698,0.415971918,SLC6A13
6,228441,319,9280779,0.51260611,0.764136502,SLC6A4
20,228441,793,9280779,0.9144189,1.024630282,SLC6A6
17,228441,54,9280779,2.06E-32,12.78985262,SLC6A8
14,228441,268,9280779,0.004955286,2.122284587,SLC6A9
23,228441,701,9280779,0.173545302,1.332969451,SLC7A11
55,228441,848,9280779,4.56E-13,2.634979348,SLC7A1
25,228441,589,9280779,0.006906763,1.724388399,SLC7A2
124,228441,307,9280779,9.14E-280,16.40943728,SLC7A5
20,228441,35,9280779,8.67E-61,23.21519467,SLC7A5P2
26,228441,244,9280779,8.81E-15,4.329062941,SLC7A6
4,228441,82,9280779,0.173202907,1.981784911,SLC7A6OS
18,228441,341,9280779,0.001231381,2.144512118,SLC7A7
20,228441,1145,9280779,0.12647813,0.709634772,SLC8A3
4,228441,345,9280779,0.125376966,0.471032935,SLC9A1
83,228441,215,9280779,5.54E-181,15.68375361,SLC9A3R1
40,228441,69,9280779,6.60E-121,23.55164677,SLC9A3R2
5,228441,276,9280779,0.495255186,0.735988961,SLC9A6
5,228441,717,9280779,0.002696694,0.283309558,SLC9A7
29,228441,863,9280779,0.097821386,1.36520409,SLC9A8
3,228441,831,9280779,0.000116978,0.146666392,SLC9B1
8,228441,382,9280779,0.650748066,0.850818653,SLC9B2
48,228441,385,9280779,3.95E-32,5.065133383,SLCO2B1
9,228441,3152,9280779,7.53E-15,0.116002321,SLCO3A1
155,228441,336,9280779,0,18.7414332,SLCO4A1
5,228441,543,9280779,0.022740667,0.374093837,SLCO4C1
5,228441,108,9280779,0.160304639,1.880860679,SLIRP
14,228441,1091,9280779,0.013713684,0.521331136,SLIT1
3,228441,436,9280779,0.018667852,0.279540762,SLK
36,228441,1214,9280779,0.270074951,1.204742392,SLMAP
7,228441,239,9280779,0.649837875,1.189900145,SLMO1
15,228441,99,9280779,6.40E-14,6.155544041,SLMO2-ATP5E
16,228441,528,9280779,0.411767419,1.231108808,SLTM
9,228441,208,9280779,0.093174405,1.757881327,SLU7
18,228441,29,9280779,4.09E-58,25.21650456,SLURP1
5,228441,222,9280779,0.844247694,0.915013303,SLX4
40,228441,1713,9280779,0.741789884,0.948665281,SLX4IP
14,228441,507,9280779,0.671145227,1.121838796,SMAD1
23,228441,963,9280779,0.886423116,0.970313173,SMAD2
77,228441,1022,9280779,2.14E-23,3.060907516,SMAD3
23,228441,560,9280779,0.014986804,1.668592117,SMAD4
3,228441,465,9280779,0.012832972,0.262107037,SMAD5
25,228441,77,9280779,3.72E-48,13.19045152,SMAD5-AS1
145,228441,762,9280779,3.59E-157,7.73078169,SMAD6
122,228441,269,9280779,1.35E-302,18.42544261,SMAD7
34,228441,639,9280779,7.16E-06,2.161665231,SMAD9
4,228441,192,9280779,0.741010793,0.846387306,SMAGP
16,228441,1571,9280779,0.00028682,0.413765405,SMAP1
49,228441,467,9280779,6.79E-26,4.262747201,SMAP2
10,228441,394,9280779,0.92372692,1.031131743,SMARCA1
10,228441,1584,9280779,3.69E-06,0.256481002,SMARCA2
6,228441,679,9280779,0.009080923,0.358997856,SMARCA4
2,228441,276,9280779,0.066878977,0.294395585,SMARCA5
10,228441,645,9280779,0.143343294,0.629869623,SMARCAD1
10,228441,603,9280779,0.212536343,0.673741139,SMARCAL1
14,228441,378,9280779,0.130620644,1.504688543,SMARCB1
3,228441,1140,9280779,2.31E-06,0.106912081,SMARCC1
9,228441,162,9280779,0.014559727,2.257032815,SMARCC2
10,228441,118,9280779,6.41E-05,3.442931413,SMARCD1
7,228441,54,9280779,3.69E-06,5.266409902,SMARCD2
8,228441,154,9280779,0.035036189,2.110472243,SMARCE1
4,228441,194,9280779,0.725482767,0.837661663,SMC1A
6,228441,401,9280779,0.221404523,0.607879162,SMC2
15,228441,320,9280779,0.013116485,1.904371438,SMC3
10,228441,308,9280779,0.387302712,1.319045152,SMC4
16,228441,691,9280779,0.808966303,0.940702534,SMC5
10,228441,907,9280779,0.009480462,0.44792272,SMC6
15,228441,1149,9280779,0.013090973,0.530373246,SMCHD1
4,228441,15,9280779,1.10E-07,10.83375751,SMCO3
35,228441,562,9280779,3.37E-08,2.530125754,SMCO4
7,228441,61,9280779,2.14E-05,4.662067782,SMCR7
18,228441,171,9280779,1.62E-10,4.276483229,SMCR7L
6,228441,127,9280779,0.112199336,1.919366489,SMCR8
1,228441,36,9280779,0.905012951,1.128516408,SMDT1
5,228441,470,9280779,0.054725748,0.432197773,SMEK1
18,228441,557,9280779,0.254195352,1.312888029,SMEK2
5,228441,645,9280779,0.006546035,0.314934811,SMG1
3,228441,213,9280779,0.330701407,0.572205502,SMG5
7,228441,1823,9280779,1.67E-08,0.155998977,SMG6
4,228441,684,9280779,0.001813327,0.237582402,SMG7
7,228441,112,9280779,0.013166577,2.539161917,SMG7-AS1
8,228441,66,9280779,2.31E-06,4.924435233,SMG8
2,228441,173,9280779,0.276555346,0.469671568,SMG9
17,228441,41,9280779,7.63E-41,16.84517174,SMIM11
4,228441,166,9280779,0.966468227,0.978953992,SMIM12
36,228441,65,9280779,1.64E-105,22.50088099,SMIM1
8,228441,298,9280779,0.808573001,1.090646729,SMIM13
4,228441,289,9280779,0.246301321,0.562305753,SMIM14
15,228441,63,9280779,2.84E-22,9.672997779,SMIM15
17,228441,75,9280779,7.51E-24,9.208693886,SMIM19
38,228441,164,9280779,2.23E-52,9.413478327,SMIM20
32,228441,206,9280779,9.44E-29,6.310926707,SMIM3
8,228441,45,9280779,1.60E-09,7.222505009,SMIM4
6,228441,13,9280779,9.93E-17,18.75073416,SMIM5
1,228441,5,9280779,0.022496514,8.125318135,SMIM6
7,228441,78,9280779,0.000444683,3.645976086,SMLR1
15,228441,148,9280779,1.43E-08,4.117559866,SMO
63,228441,1216,9280779,3.79E-09,2.104831589,SMOC1
41,228441,399,9280779,2.71E-21,4.1746622,SMOX
5,228441,14,9280779,9.94E-12,14.50949667,SMPD2
35,228441,164,9280779,1.81E-44,8.670308985,SMPDL3A
1,228441,308,9280779,0.017016918,0.131904515,SMPX
5,228441,269,9280779,0.532440404,0.755141091,SMS
14,228441,182,9280779,1.46E-05,3.125122359,SMTN
4,228441,256,9280779,0.362993845,0.634790479,SMU1
61,228441,1080,9280779,8.39E-11,2.294650029,SMURF1
2,228441,880,9280779,2.45E-05,0.092333161,SMURF2
34,228441,558,9280779,1.11E-07,2.475455346,SMYD2
31,228441,7185,9280779,7.16E-28,0.175285221,SMYD3
1,228441,268,9280779,0.029630865,0.151591756,SMYD4
16,228441,64,9280779,8.76E-25,10.15664767,SMYD5
7,228441,91,9280779,0.002178237,3.125122359,SNAI1
2,228441,284,9280779,0.05998663,0.286102751,SNAI3-AS1
4,228441,280,9280779,0.274033642,0.580379867,SNAP23
4,228441,1707,9280779,4.68E-09,0.095199978,SNAP25-AS1
9,228441,84,9280779,4.61E-06,4.352849001,SNAP29
15,228441,486,9280779,0.387086014,1.25390712,SNAP47
12,228441,324,9280779,0.16165401,1.504688543,SNAPC1
5,228441,316,9280779,0.322988092,0.642825802,SNAPC3
13,228441,67,9280779,6.03E-16,7.882771325,SNAPC5
27,228441,3455,9280779,3.63E-10,0.317487105,SND1
16,228441,1067,9280779,0.0468328,0.609208482,SNED1
3,228441,103,9280779,0.773578459,1.183298757,SNF8
1,228441,21,9280779,0.511509599,1.934599556,SNHG10
12,228441,28,9280779,4.24E-30,17.411396,SNHG11
13,228441,43,9280779,2.67E-24,12.28245765,SNHG1
18,228441,24,9280779,1.02E-65,30.469943,SNHG12
9,228441,76,9280779,8.28E-07,4.811043632,SNHG16
9,228441,90,9280779,1.39E-05,4.062659067,SNHG17
14,228441,17,9280779,1.65E-54,33.45719232,SNHG3
18,228441,63,9280779,2.32E-31,11.60759734,SNHG4
25,228441,30,9280779,1.50E-96,33.85549223,SNHG5
17,228441,36,9280779,3.41E-45,19.18477893,SNHG6
7,228441,8,9280779,4.27E-29,35.54826684,SNHG8
15,228441,151,9280779,2.38E-08,4.03575404,SNIP1
1,228441,15,9280779,0.314831493,2.708439378,SNORA3
9,228441,15,9280779,2.94E-29,24.3759544,SNORA33
1,228441,2,9280779,0.00046735,20.31329534,SNORA38
2,228441,35,9280779,0.232876646,2.321519467,SNORA40
2,228441,2,9280779,5.07E-10,40.62659067,SNORA57
3,228441,2535,9280779,5.70E-14,0.048078806,SNORA6
2,228441,16,9280779,0.015821563,5.078323834,SNORA63
1,228441,1,9280779,1.10E-05,40.62659067,SNORA65
3,228441,8,9280779,7.17E-08,15.2349715,SNORA74
3,228441,3,9280779,2.65E-14,40.62659067,SNORA80B
5,228441,5,9280779,8.37E-23,40.62659067,SNORA81
1,228441,1,9280779,1.10E-05,40.62659067,SNORA84
1,228441,1,9280779,1.10E-05,40.62659067,SNORD121B
5,228441,5,9280779,8.37E-23,40.62659067,SNORD17
2,228441,2,9280779,5.07E-10,40.62659067,SNORD18A
1,228441,1,9280779,1.10E-05,40.62659067,SNORD2
2,228441,2,9280779,5.07E-10,40.62659067,SNORD30
1,228441,1,9280779,1.10E-05,40.62659067,SNORD34
1,228441,1,9280779,1.10E-05,40.62659067,SNORD44
1,228441,1,9280779,1.10E-05,40.62659067,SNORD50A
8,228441,14,9280779,2.41E-25,23.21519467,SNORD78
4,228441,31,9280779,0.000487711,5.242140732,SNORD95
2,228441,5,9280779,6.13E-06,16.25063627,SnoU109
35,228441,501,9280779,4.37E-10,2.838184977,SNRK
15,228441,296,9280779,0.00530291,2.058779933,SNRNP200
1,228441,78,9280779,0.509449753,0.520853727,SNRNP27
6,228441,280,9280779,0.736718877,0.8705698,SNRNP40
13,228441,196,9280779,0.000312824,2.69462081,SNRNP48
1,228441,141,9280779,0.186333547,0.288131849,SNRNP70
13,228441,111,9280779,4.18E-09,4.758069178,SNRPA1
8,228441,19,9280779,2.48E-20,17.10593292,SNRPA
12,228441,86,9280779,1.98E-10,5.668826606,SNRPB
6,228441,115,9280779,0.06629312,2.119648209,SNRPB2
16,228441,140,9280779,1.49E-10,4.643038934,SNRPC
24,228441,209,9280779,3.46E-15,4.665254431,SNRPD3
6,228441,82,9280779,0.006823973,2.972677366,SNRPF
20,228441,111,9280779,6.85E-22,7.320106428,SNRPG
3,228441,1472,9280779,3.48E-08,0.082798758,SNRPN
71,228441,2209,9280779,0.02647957,1.305789017,SNTB1
15,228441,711,9280779,0.554134349,0.857101069,SNTB2
2,228441,217,9280779,0.150113309,0.374438624,SNUPN
8,228441,438,9280779,0.401266263,0.742038186,SNW1
26,228441,298,9280779,3.87E-11,3.544601871,SNX10
2,228441,757,9280779,0.000118997,0.107335775,SNX11
13,228441,193,9280779,0.000248903,2.736506108,SNX1
2,228441,203,9280779,0.182186036,0.400261977,SNX12
9,228441,1227,9280779,0.00012114,0.297994553,SNX13
5,228441,615,9280779,0.009456845,0.330297485,SNX14
16,228441,411,9280779,0.069566745,1.58157044,SNX16
8,228441,51,9280779,2.18E-08,6.372798537,SNX17
4,228441,279,9280779,0.277290807,0.582460081,SNX18
3,228441,507,9280779,0.007462058,0.240394028,SNX21
11,228441,66,9280779,9.77E-12,6.771098446,SNX22
31,228441,35,9280779,1.35E-123,35.98355174,SNX24
12,228441,1341,9280779,0.000272403,0.36354891,SNX25
12,228441,1265,9280779,0.000641761,0.385390583,SNX27
8,228441,575,9280779,0.10430825,0.565239522,SNX2
126,228441,6355,9280779,0.016032198,0.805499673,SNX29
35,228441,1093,9280779,0.124434016,1.300942977,SNX30
1,228441,163,9280779,0.133822334,0.249242888,SNX32
22,228441,81,9280779,3.33E-36,11.03438265,SNX33
2,228441,643,9280779,0.000520089,0.126365756,SNX4
73,228441,276,9280779,6.05E-113,10.74543884,SNX5
12,228441,446,9280779,0.760847809,1.093092126,SNX6
3,228441,818,9280779,0.000138085,0.148997276,SNX7
5,228441,413,9280779,0.10730062,0.491847345,SNX8
17,228441,976,9280779,0.155426583,0.707635288,SNX9
21,228441,567,9280779,0.064116568,1.504688543,SOAT1
9,228441,148,9280779,0.006429245,2.470535919,SOAT2
16,228441,1148,9280779,0.022029113,0.56622426,SOBP
32,228441,40,9280779,4.83E-120,32.50127254,SOCS1
3,228441,282,9280779,0.136739412,0.432197773,SOCS2-AS1
2,228441,194,9280779,0.206415962,0.418830832,SOCS4
34,228441,624,9280779,3.63E-06,2.213628338,SOCS5
40,228441,337,9280779,2.30E-25,4.822147261,SOCS6
7,228441,365,9280779,0.511996567,0.779140095,SOCS7
26,228441,99,9280779,3.90E-41,10.66960967,SOD1
22,228441,126,9280779,4.12E-23,7.093531705,SOD2
7,228441,611,9280779,0.039280244,0.465443756,SOGA1
23,228441,1107,9280779,0.420552898,0.844093573,SOGA2
36,228441,252,9280779,4.54E-29,5.803798668,SOLH
9,228441,316,9280779,0.665751068,1.157086443,SON
105,228441,2215,9280779,2.42E-11,1.925865472,SORBS1
76,228441,2967,9280779,0.73159841,1.040654159,SORBS2
59,228441,192,9280779,1.14E-105,12.48421276,SORBS3
48,228441,6616,9280779,3.06E-19,0.294751565,SORCS2
13,228441,432,9280779,0.474582359,1.222559442,SORD
50,228441,1632,9280779,0.126650074,1.244687214,SORL1
29,228441,795,9280779,0.036251409,1.481976264,SORT1
23,228441,1033,9280779,0.634105717,0.90456107,SOS1
5,228441,775,9280779,0.001316042,0.262107037,SOS2
3,228441,576,9280779,0.003067447,0.211596826,SOSTDC1
1,228441,42,9280779,0.97378671,0.967299778,SOWAHA
5,228441,5,9280779,8.37E-23,40.62659067,SOWAHC
6,228441,10,9280779,4.80E-20,24.3759544,SOWAHD
8,228441,106,9280779,0.001290271,3.066157787,SOX10
44,228441,80,9280779,7.24E-128,22.34462487,SOX12
89,228441,521,9280779,5.23E-86,6.940050998,SOX13
10,228441,37,9280779,2.90E-17,10.98015964,SOX18
53,228441,8253,9280779,8.70E-26,0.260900195,SOX5
24,228441,4844,9280779,3.34E-18,0.201287815,SOX6
33,228441,73,9280779,3.93E-83,18.3654451,SOX9
7,228441,406,9280779,0.347807825,0.70045846,SP100
14,228441,1068,9280779,0.017263939,0.532558305,SP140L
8,228441,57,9280779,1.83E-07,5.701977638,SP1
13,228441,147,9280779,2.28E-06,3.592827747,SP2
39,228441,560,9280779,5.15E-11,2.82935185,SP3
3,228441,769,9280779,0.000258192,0.158491251,SP4
27,228441,32,9280779,6.90E-105,34.27868588,SP5
3,228441,743,9280779,0.000360021,0.164037378,SPAG1
4,228441,8825,9280779,2.06E-47,0.018414319,SPAG16
1,228441,1774,9280779,1.08E-10,0.022901122,SPAG17
7,228441,58,9280779,1.06E-05,4.903209219,SPAG4
1,228441,39,9280779,0.967814195,1.041707453,SPAG7
2,228441,6,9280779,2.99E-05,13.54219689,SPAG8
8,228441,1285,9280779,2.81E-05,0.252928191,SPAG9
7,228441,567,9280779,0.06421917,0.501562848,SPAST
10,228441,352,9280779,0.654540065,1.154164508,SPATA1
2,228441,22,9280779,0.057752064,3.693326425,SPATA12
93,228441,2266,9280779,1.04E-06,1.667375522,SPATA13
3,228441,2113,9280779,1.11E-11,0.057680914,SPATA17
3,228441,418,9280779,0.023560524,0.291578402,SPATA18
13,228441,145,9280779,1.73E-06,3.642383991,SPATA20
24,228441,5,9280779,1.09E-175,195.0076352,SPATA2
4,228441,303,9280779,0.208394106,0.536324629,SPATA22
12,228441,62,9280779,8.46E-15,7.863211098,SPATA24
21,228441,51,9280779,9.24E-50,16.72859616,SPATA2L
14,228441,87,9280779,5.45E-14,6.537612292,SPATA41
6,228441,2800,9280779,3.71E-14,0.08705698,SPATA5
12,228441,221,9280779,0.006157688,2.205968724,SPATA5L1
7,228441,524,9280779,0.102812085,0.542721631,SPATA6L
2,228441,410,9280779,0.011053405,0.198178491,SPATA7
19,228441,1447,9280779,0.00567242,0.533452124,SPATS2
74,228441,1318,9280779,1.26E-12,2.281007367,SPATS2L
3,228441,73,9280779,0.379044054,1.669585918,SPC24
4,228441,22,9280779,1.54E-05,7.38665285,SPCS1
16,228441,287,9280779,0.0010684,2.264897041,SPCS2
6,228441,112,9280779,0.057045421,2.1764245,SPCS3
1,228441,264,9280779,0.031334951,0.153888601,SPDL1
4,228441,42,9280779,0.005310881,3.869199112,SPEF1
19,228441,700,9280779,0.67397397,1.102721747,SPEN
12,228441,662,9280779,0.291704396,0.736433668,SPG11
1,228441,384,9280779,0.006040886,0.105798413,SPG20
3,228441,196,9280779,0.409750977,0.621835572,SPG20OS
10,228441,252,9280779,0.13485739,1.612166297,SPG21
22,228441,451,9280779,0.001403105,1.981784911,SPG7
48,228441,134,9280779,5.46E-99,14.5528086,SPHK1
9,228441,59,9280779,5.41E-09,6.197276543,SPHK2
8,228441,743,9280779,0.016714412,0.437433009,SPICE1
7,228441,825,9280779,0.00327739,0.344710466,SPIN1
4,228441,26,9280779,9.23E-05,6.250244719,SPIN3
15,228441,1602,9280779,0.000107692,0.380398789,SPIRE1
10,228441,387,9280779,0.879425228,1.049782705,SPIRE2
1,228441,4634,9280779,3.49E-26,0.008767067,SPOCK1
1,228441,250,9280779,0.03813715,0.162506363,SPOCK2
9,228441,222,9280779,0.138153783,1.647023946,SPON2
8,228441,620,9280779,0.064781906,0.524214073,SPOP
23,228441,566,9280779,0.017242752,1.650903861,SPOPL
2,228441,66,9280779,0.771662476,1.231108808,SPP1
6,228441,425,9280779,0.170800207,0.573551868,SPPL2A
26,228441,464,9280779,2.70E-05,2.276489995,SPPL2B
8,228441,1074,9280779,0.000353863,0.302618925,SPPL3
20,228441,54,9280779,1.60E-43,15.04688543,SPR
5,228441,813,9280779,0.000821636,0.249856031,SPRED1
93,228441,1105,9280779,8.80E-34,3.419251523,SPRED2
